age;temperature_minimum_average;pollen_Psylvestris;pollen_Puncinata;pollen_Bpendula;pollen_Cavellana;pollen_Qpetraea;real_charcoal;ignitions;charcoal_sum;charcoal_Psylvestris;charcoal_Puncinata;charcoal_Bpendula;charcoal_Cavellana;charcoal_Qpetraea 
-14976;-5.0409604549408;212016;1945;1434;0;0;0;0;0;0;0;0;0;0
-14975;-4.0409604549408;223433;2339;1770;0;0;0;0;0;0;0;0;0;0
-14974;-4.6409604549407995;217812;2117;1566;0;0;0;0;0;0;0;0;0;0
-14973;-5.8409604549408005;202437;1574;1135;0;0;0;0;0;0;0;0;0;0
-14972;-3.9409604549407997;226175;2378;1834;0;0;0;0;0;0;0;0;0;0
-14971;-3.8409604549408;227153;2418;1845;0;0;0;0;0;0;0;0;0;0
-14970;-4.3409604549408005;223693;2268;1627;0;0;0;0;0;0;0;0;0;0
-14969;-5.0409604549408;216759;1943;1297;0;0;0;0;0;0;0;0;0;0
-14968;-3.5409604549408;231195;2548;1840;0;0;0;0;0;0;0;0;0;0
-14967;-4.7409604549408;221915;2151;1393;0;0;0;0;0;0;0;0;0;0
-14966;-4.3409604549408005;226099;2247;1555;0;0;0;0;0;0;0;0;0;0
-14965;-6.1409604549407995;203800;1674;957;0;0;0;0;0;0;0;0;0;0
-14964;-5.1409604549407995;218758;1912;1206;0;0;0;0;0;0;0;0;0;0
-14963;-4.1409604549407995;229372;2241;1510;0;0;0;0;0;0;0;0;0;0
-14962;-3.7409604549408;232707;2379;1630;0;0;0;0;0;0;0;0;0;0
-14961;-3.0409604549408;237589;2633;1828;0;0;0;0;0;0;0;0;0;0
-14960;-3.4409604549408;235581;2510;1674;0;0;0;0;0;0;0;0;0;0
-14959;-4.1409604549407995;231400;2287;1435;0;0;0;0;0;0;0;0;0;0
-14958;-3.4409604549408;236413;2529;1674;0;0;0;0;0;0;0;0;0;0
-14957;-3.9409604549407997;233776;2379;1498;0;0;0;0;0;0;0;0;0;0
-14956;-3.7409604549408;235305;2443;1584;0;0;0;0;0;0;0;0;0;0
-14955;-4.7409604549408;227991;2071;1237;0;0;0;0;0;0;0;0;0;0
-14954;-3.6409604549408;236832;2493;1602;0;0;0;0;0;0;0;0;0;0
-14953;-4.8409604549408005;227490;2027;1208;0;0;0;0;0;0;0;0;0;0
-14952;-3.5409604549408;238098;2557;1655;0;0;0;0;0;0;0;0;0;0
-14951;-2.5409604549408;243245;2927;1983;0;0;0;0;0;0;0;0;0;0
-14950;-2.6409604549408;243157;2989;1958;0;0;0;0;0;0;0;0;0;0
-14949;-3.9409604549407997;236242;2477;1601;0;0;0;0;0;0;0;0;0;0
-14948;-4.6409604549407995;231586;2228;1440;0;0;0;0;0;0;0;0;0;0
-14947;-4.9409604549408;228174;1989;1368;0;0;0;0;0;0;0;0;0;0
-14946;-4.5409604549408;232278;2168;1437;0;0;0;0;0;0;0;0;0;0
-14945;-4.5409604549408;232312;2165;1376;0;0;0;0;0;0;0;0;0;0
-14944;-3.4409604549408;240422;2676;1613;0;0;0;0;0;0;0;0;0;0
-14943;-3.3409604549407996;241164;2753;1586;0;0;0;0;0;0;0;0;0;0
-14942;-3.7409604549408;238941;2584;1419;0;0;0;0;0;0;0;0;0;0
-14941;-3.0409604549408;243126;2935;1576;0;0;0;0;0;0;0;0;0;0
-14940;-3.4409604549408;241052;2783;1462;0;0;0;0;0;0;0;0;0;0
-14939;-5.2409604549408;227756;2010;979;0;0;0;0;0;0;0;0;0;0
-14938;-5.2409604549408;227334;1911;929;0;0;0;0;0;0;0;0;0;0
-14937;-5.9409604549408;218373;1635;703;0;0;0;0;0;0;0;0;0;0
-14936;-4.1409604549407995;237982;2400;1159;0;0;0;0;0;0;0;0;0;0
-14935;-5.1409604549407995;229357;2003;900;0;0;0;0;0;0;0;0;0;0
-14934;-5.6409604549407995;223400;1754;794;0;0;0;0;0;0;0;0;0;0
-14933;-4.6409604549407995;234707;2215;1111;0;0;0;0;0;0;0;0;0;0
-14932;-4.2409604549408;238244;2435;1247;0;0;0;0;0;0;0;0;0;0
-14931;-5.4409604549408;227698;1933;917;0;0;0;0;0;0;0;0;0;0
-14930;-4.7409604549408;234661;2215;1181;0;0;0;0;0;0;0;0;0;0
-14929;-4.3409604549408005;238279;2429;1331;0;0;0;0;0;0;0;0;0;0
-14928;-5.0409604549408;232399;2105;1088;0;0;0;0;0;0;0;0;0;0
-14927;-3.8409604549408;242679;2746;1480;0;0;0;0;0;0;0;0;0;0
-14926;-5.2409604549408;230897;2030;1070;0;0;0;0;0;0;0;0;0;0
-14925;-4.4409604549408;238730;2411;1334;0;0;0;0;0;0;0;0;0;0
-14924;-3.9409604549407997;242652;2666;1526;0;0;0;0;0;0;0;0;0;0
-14923;-4.5409604549408;238572;2364;1349;0;0;0;0;0;0;0;0;0;0
-14922;-5.4409604549408;229968;1981;1085;0;0;0;0;0;0;0;0;0;0
-14921;-4.8409604549408005;236502;2187;1267;0;0;0;0;0;0;0;0;0;0
-14920;-4.2409604549408;241877;2570;1406;0;0;0;0;0;0;0;0;0;0
-14919;-5.4409604549408;231486;1938;1055;0;0;0;0;0;0;0;0;0;0
-14918;-2.4409604549408;253665;3664;1953;0;0;0;0;0;0;0;0;0;0
-14917;-3.4409604549408;248760;3148;1596;0;0;0;0;0;0;0;0;0;0
-14916;-2.3409604549407996;255331;3757;1900;0;0;0;0;0;0;0;0;0;0
-14915;-3.1409604549408;251703;3431;1638;0;0;0;0;0;0;0;0;0;0
-14914;-4.1409604549407995;245761;2821;1315;0;0;0;0;0;0;0;0;0;0
-14913;-4.5409604549408;243067;2613;1154;0;0;0;0;0;0;0;0;0;0
-14912;-5.3409604549408005;235770;2057;938;0;0;0;0;0;0;0;0;0;0
-14911;-3.6409604549408;251039;3197;1430;0;0;0;0;0;0;0;0;0;0
-14910;-4.5409604549408;244546;2554;1180;0;0;0;0;0;0;0;0;0;0
-14909;-4.9409604549408;241319;2328;1060;0;0;0;0;0;0;0;0;0;0
-14908;-4.6409604549407995;244506;2540;1124;0;0;0;0;0;0;0;0;0;0
-14907;-3.7409604549408;252083;3237;1350;0;0;0;0;0;0;0;0;0;0
-14906;-4.6409604549407995;245394;2601;1109;0;0;0;0;0;0;0;0;0;0
-14905;-5.0409604549408;242350;2313;981;0;0;0;0;0;0;0;0;0;0
-14904;-5.3409604549408005;239231;2044;904;0;0;0;0;0;0;0;0;0;0
-14903;-4.8409604549408005;244962;2437;960;0;0;0;0;0;0;0;0;0;0
-14902;-4.0409604549408;252561;3092;1064;0;0;0;0;0;0;0;0;0;0
-14901;-3.6409604549408;256125;3412;1131;0;0;0;0;0;0;0;0;0;0
-14900;-4.5409604549408;249461;2830;912;0;0;0;0;0;0;0;0;0;0
-14899;-5.4409604549408;241089;2190;733;0;0;0;0;0;0;0;0;0;0
-14898;-6.740960454940799;223197;1151;474;0;0;0;0;0;0;0;0;0;0
-14897;-5.2409604549408;243934;2177;714;0;0;0;0;0;0;0;0;0;0
-14896;-5.8409604549408005;236344;1697;620;0;0;0;0;0;0;0;0;0;0
-14895;-3.8409604549408;257878;3385;1093;0;0;0;0;0;0;0;0;0;0
-14894;-5.3409604549408005;243748;2218;724;0;0;0;0;0;0;0;0;0;0
-14893;-4.6409604549407995;251155;2776;911;0;0;0;0;0;0;0;0;0;0
-14892;-4.8409604549408005;249344;2602;872;0;0;0;0;0;0;0;0;0;0
-14891;-5.2409604549408;245262;2284;805;0;0;0;0;0;0;0;0;0;0
-14890;-5.4409604549408;243097;2095;789;0;0;0;0;0;0;0;0;0;0
-14889;-5.1409604549407995;246601;2381;847;0;0;0;0;0;0;0;0;0;0
-14888;-4.1409604549407995;256922;3308;1106;0;0;0;0;0;0;0;0;0;0
-14887;-3.6409604549408;261464;3723;1257;0;0;0;0;0;0;0;0;0;0
-14886;-5.9409604549408;238484;2097;693;0;0;0;0;0;0;0;0;0;0
-14885;-3.4409604549408;264481;3852;1268;0;0;0;0;0;0;0;0;0;0
-14884;-4.7409604549408;252482;2948;925;0;0;0;0;0;0;0;0;0;0
-14883;-4.7409604549408;252945;2933;941;0;0;0;0;0;0;0;0;0;0
-14882;-5.2409604549408;247352;2476;831;0;0;0;0;0;0;0;0;0;0
-14881;-5.3409604549408005;246436;2374;799;0;0;0;0;0;0;0;0;0;0
-14880;-4.7409604549408;253578;2916;946;0;0;0;0;0;0;0;0;0;0
-14879;-2.7409604549408;271694;4325;1604;0;0;0;0;0;0;0;0;0;0
-14878;-3.9409604549407997;262480;3747;1212;0;0;0;0;0;0;0;0;0;0
-14877;-3.6409604549408;265684;3904;1341;0;0;0;0;0;0;0;0;0;0
-14876;-3.3409604549407996;268742;4073;1496;0;0;0;0;0;0;0;0;0;0
-14875;-4.2409604549408;261194;3556;1211;0;0;0;0;0;0;0;0;0;0
-14874;-4.3409604549408005;260602;3395;1239;0;0;0;0;0;0;0;0;0;0
-14873;-5.6409604549407995;245855;2182;897;0;0;0;0;0;0;0;0;0;0
-14872;-4.0409604549408;264361;3586;1426;0;0;0;0;0;0;0;0;0;0
-14871;-3.7409604549408;267706;3819;1514;0;0;0;0;0;0;0;0;0;0
-14870;-3.8409604549408;267101;3808;1510;0;0;0;0;0;0;0;0;0;0
-14869;-5.5409604549408;248391;2317;960;0;0;0;0;0;0;0;0;0;0
-14868;-5.5409604549408;248198;2227;986;0;0;0;0;0;0;0;0;0;0
-14867;-4.9409604549408;255752;2809;1164;0;0;0;0;0;0;0;0;0;0
-14866;-3.9409604549407997;267065;3711;1524;0;0;0;0;0;0;0;0;0;0
-14865;-4.5409604549408;261000;3273;1301;0;0;0;0;0;0;0;0;0;0
-14864;-3.7409604549408;269782;3828;1616;0;0;0;0;0;0;0;0;0;0
-14863;-4.1409604549407995;266399;3592;1464;0;0;0;0;0;0;0;0;0;0
-14862;-3.9409604549407997;268959;3749;1560;0;0;0;0;0;0;0;0;0;0
-14861;-4.7409604549408;260650;3111;1268;0;0;0;0;0;0;0;0;0;0
-14860;-4.1409604549407995;267896;3570;1568;0;0;0;0;0;0;0;0;0;0
-14859;-4.5409604549408;263770;3218;1422;0;0;0;0;0;0;0;0;0;0
-14858;-3.4409604549408;275551;3967;1907;0;0;0;0;0;0;0;0;0;0
-14857;-5.1409604549407995;257836;2649;1250;0;0;0;0;0;0;0;0;0;0
-14856;-4.3409604549408005;267493;3368;1532;0;0;0;0;0;0;0;0;0;0
-14855;-3.4409604549408;276771;3951;1914;0;0;0;0;0;0;0;0;0;0
-14854;-4.9409604549408;261521;3104;1351;0;0;0;0;0;0;0;0;0;0
-14853;-4.5409604549408;266824;3261;1465;0;0;0;0;0;0;0;0;0;0
-14852;-4.1409604549407995;271484;3566;1591;0;0;0;0;0;0;0;0;0;0
-14851;-4.6409604549407995;266403;3161;1376;0;0;0;0;0;0;0;0;0;0
-14850;-4.3409604549408005;270450;3415;1429;0;0;0;0;0;0;0;0;0;0
-14849;-5.4409604549408;256854;2542;1023;0;0;0;0;0;0;0;0;0;0
-14848;-4.5409604549408;268345;3264;1354;0;0;0;0;0;0;0;0;0;0
-14847;-4.2409604549408;272274;3500;1483;0;0;0;0;0;0;0;0;0;0
-14846;-4.2409604549408;272438;3524;1495;0;0;0;0;0;0;0;0;0;0
-14845;-5.1409604549407995;262001;2768;1159;0;0;0;0;0;0;0;0;0;0
-14844;-4.3409604549408005;272214;3448;1409;0;0;0;0;0;0;0;0;0;0
-14843;-3.9409604549407997;276654;3759;1504;0;0;0;0;0;0;0;0;0;0
-14842;-5.0409604549408;264436;2874;1122;0;0;0;0;0;0;0;0;0;0
-14841;-5.1409604549407995;263497;2720;1053;0;0;0;0;0;0;0;0;0;0
-14840;-4.6409604549407995;270125;3159;1205;0;0;0;0;0;0;0;0;0;0
-14839;-3.7409604549408;280144;3860;1467;0;0;0;0;0;0;0;0;0;0
-14838;-4.3409604549408005;274339;3383;1276;0;0;0;0;0;0;0;0;0;0
-14837;-3.6409604549408;281517;3860;1434;0;0;0;0;0;0;0;0;0;0
-14836;-4.1409604549407995;277215;3554;1267;0;0;0;0;0;0;0;0;0;0
-14835;-4.9409604549408;268573;2858;1037;0;0;0;0;0;0;0;0;0;0
-14834;-4.2409604549408;277103;3462;1178;0;0;0;0;0;0;0;0;0;0
-14833;-2.7409604549408;289333;4463;1576;0;0;0;0;0;0;0;0;0;0
-14832;-4.6409604549407995;274079;3304;995;0;0;0;0;0;0;0;0;0;0
-14831;-4.7409604549408;273029;3171;977;0;0;0;0;0;0;0;0;0;0
-14830;-3.5409604549408;284878;4030;1257;0;0;0;0;0;0;0;0;0;0
-14829;-3.7409604549408;283795;3911;1168;0;0;0;0;0;0;0;0;0;0
-14828;-3.5409604549408;285769;4054;1232;0;0;0;0;0;0;0;0;0;0
-14827;-4.0409604549408;281953;3750;1107;0;0;0;0;0;0;0;0;0;0
-14826;-4.3409604549408005;279537;3491;1035;0;0;0;0;0;0;0;0;0;0
-14825;-4.6409604549407995;276535;3242;932;0;0;0;0;0;0;0;0;0;0
-14824;-3.7409604549408;285863;3959;1196;0;0;0;0;0;0;0;0;0;0
-14823;-3.6409604549408;286775;4055;1201;0;0;0;0;0;0;0;0;0;0
-14822;-5.3409604549408005;269553;2613;755;0;0;0;0;0;0;0;0;0;0
-14821;-4.2409604549408;282384;3593;1037;0;0;0;0;0;0;0;0;0;0
-14820;-5.4409604549408;268175;2463;740;0;0;0;0;0;0;0;0;0;0
-14819;-4.8409604549408005;276423;3029;841;0;0;0;0;0;0;0;0;0;0
-14818;-4.7409604549408;277290;3101;862;0;0;0;0;0;0;0;0;0;0
-14817;-4.2409604549408;283330;3636;986;0;0;0;0;0;0;0;0;0;0
-14816;-4.9409604549408;275593;3008;813;0;0;0;0;0;0;0;0;0;0
-14815;-4.2409604549408;283844;3664;940;0;0;0;0;0;0;0;0;0;0
-14814;-3.6409604549408;289212;4150;1034;0;0;0;0;0;0;0;0;0;0
-14813;-5.0409604549408;276125;3107;688;0;0;0;0;0;0;0;0;0;0
-14812;-4.2409604549408;284932;3756;863;0;0;0;0;0;0;0;0;0;0
-14811;-4.9409604549408;277550;3131;716;0;0;0;0;0;0;0;0;0;0
-14810;-4.8409604549408005;279157;3145;736;0;0;0;0;0;0;0;0;0;0
-14809;-3.6409604549408;291161;4181;1027;0;0;0;0;0;0;0;0;0;0
-14808;-4.5409604549408;283643;3505;817;0;0;0;0;0;0;0;0;0;0
-14807;-4.7409604549408;281400;3204;801;0;0;0;0;0;0;0;0;0;0
-14806;-4.1409604549407995;287954;3708;930;0;0;0;0;0;0;0;0;0;0
-14805;-4.6409604549407995;283326;3215;823;0;0;0;0;0;0;0;0;0;0
-14804;-4.0409604549408;289399;3712;970;0;0;0;0;0;0;0;0;0;0
-14803;-5.3409604549408005;275785;2581;730;0;0;0;0;0;0;0;0;0;0
-14802;-4.8409604549408005;281610;2992;778;0;0;0;0;0;0;0;0;0;0
-14801;-4.5409604549408;285937;3257;827;0;0;0;0;0;0;0;0;0;0
-14800;-5.9409604549408;266837;1915;562;0;0;0;0;0;0;0;0;0;0
-14799;-4.3409604549408005;288193;3366;849;0;0;0;0;0;0;0;0;0;0
-14798;-3.9409604549407997;291587;3747;925;0;0;0;0;0;0;0;0;0;0
-14797;-5.2409604549408;278727;2460;609;0;0;0;0;0;0;0;0;0;0
-14796;-5.3409604549408005;277368;2310;595;0;0;0;0;0;0;0;0;0;0
-14795;-5.6409604549407995;273122;2022;571;0;0;0;0;0;0;0;0;0;0
-14794;-5.4409604549408;276534;2199;611;0;0;0;0;0;0;0;0;0;0
-14793;-3.6409604549408;296083;4010;1020;0;0;0;0;0;0;0;0;0;0
-14792;-4.3409604549408005;290653;3393;806;0;0;0;0;0;0;0;0;0;0
-14791;-3.5409604549408;297363;4138;1028;0;0;0;0;0;0;0;0;0;0
-14790;-4.9409604549408;285129;3040;692;0;0;0;0;0;0;0;0;0;0
-14789;-3.8409604549408;296008;3970;935;0;0;0;0;0;0;0;0;0;0
-14788;-3.9409604549407997;295134;3866;926;0;0;0;0;0;0;0;0;0;0
-14787;-4.0409604549408;295084;3802;934;0;0;0;0;0;0;0;0;0;0
-14786;-3.5409604549408;298768;4232;1079;0;0;0;0;0;0;0;0;0;0
-14785;-2.7409604549408;304664;4923;1361;0;0;0;0;0;0;0;0;0;0
-14784;-4.5409604549408;291851;3778;843;0;0;0;0;0;0;0;0;0;0
-14783;-5.3409604549408005;282706;3042;712;0;0;0;0;0;0;0;0;0;0
-14782;-4.4409604549408;292699;3583;972;0;0;0;0;0;0;0;0;0;0
-14781;-4.1409604549407995;295610;3845;1068;0;0;0;0;0;0;0;0;0;0
-14780;-4.5409604549408;292248;3521;962;0;0;0;0;0;0;0;0;0;0
-14779;-3.5409604549408;300804;4384;1228;0;0;0;0;0;0;0;0;0;0
-14778;-4.9409604549408;288791;3264;890;0;0;0;0;0;0;0;0;0;0
-14777;-3.3409604549407996;302252;4514;1306;0;0;0;0;0;0;0;0;0;0
-14776;-4.0409604549408;296948;3972;1123;0;0;0;0;0;0;0;0;0;0
-14775;-3.8409604549408;299047;4102;1182;0;0;0;0;0;0;0;0;0;0
-14774;-4.7409604549408;290970;3323;927;0;0;0;0;0;0;0;0;0;0
-14773;-3.1409604549408;304438;4656;1357;0;0;0;0;0;0;0;0;0;0
-14772;-4.1409604549407995;297113;3879;1097;0;0;0;0;0;0;0;0;0;0
-14771;-4.7409604549408;291739;3254;971;0;0;0;0;0;0;0;0;0;0
-14770;-3.9409604549407997;298910;3996;1170;0;0;0;0;0;0;0;0;0;0
-14769;-3.5409604549408;301907;4345;1288;0;0;0;0;0;0;0;0;0;0
-14768;-3.1409604549408;304720;4690;1405;0;0;0;0;0;0;0;0;0;0
-14767;-2.8409604549407996;306720;4973;1504;0;0;0;0;0;0;0;0;0;0
-14766;-4.2409604549408;297175;3787;1105;0;0;0;0;0;0;0;0;0;0
-14765;-4.6409604549407995;293445;3313;1029;0;0;0;0;0;0;0;0;0;0
-14764;-5.5409604549408;283431;2206;807;0;0;0;0;0;0;0;0;0;0
-14763;-4.9409604549408;290279;2871;942;0;0;0;0;0;0;0;0;0;0
-14762;-4.9409604549408;290356;2856;954;0;0;0;0;0;0;0;0;0;0
-14761;-4.8409604549408005;291416;2999;1002;0;0;0;0;0;0;0;0;0;0
-14760;-5.2409604549408;286475;2548;919;0;0;0;0;0;0;0;0;0;0
-14759;-5.6409604549407995;281328;2087;845;0;0;0;0;0;0;0;0;0;0
-14758;-5.740960454940799;280021;1927;813;0;0;0;0;0;0;0;0;0;0
-14757;-4.2409604549408;298063;3690;1285;0;0;0;0;0;0;0;0;0;0
-14756;-4.6409604549407995;294186;3288;1150;0;0;0;0;0;0;0;0;0;0
-14755;-4.9409604549408;291124;2950;996;0;0;0;0;0;0;0;0;0;0
-14754;-5.1409604549407995;289279;2723;897;0;0;0;0;0;0;0;0;0;0
-14753;-4.8409604549408005;292721;3054;971;0;0;0;0;0;0;0;0;0;0
-14752;-5.2409604549408;288581;2596;842;0;0;0;0;0;0;0;0;0;0
-14751;-5.740960454940799;281651;2039;731;0;0;0;0;0;0;0;0;0;0
-14750;-6.0409604549408;277295;1746;662;0;0;0;0;0;0;0;0;0;0
-14749;-4.2409604549408;299868;3803;1139;0;0;0;0;0;0;0;0;0;0
-14748;-4.1409604549407995;300831;3910;1138;0;0;0;0;0;0;0;0;0;0
-14747;-4.9409604549408;293350;3160;946;0;0;0;0;0;0;0;0;0;0
-14746;-4.2409604549408;300814;3862;1134;0;0;0;0;0;0;0;0;0;0
-14745;-4.1409604549407995;301653;3971;1141;0;0;0;0;0;0;0;0;0;0
-14744;-4.1409604549407995;302230;4018;1109;0;0;0;0;0;0;0;0;0;0
-14743;-5.2409604549408;291183;2842;884;0;0;0;0;0;0;0;0;0;0
-14742;-4.5409604549408;299321;3546;1031;0;0;0;0;0;0;0;0;0;0
-14741;-4.1409604549407995;303225;4032;1112;0;0;0;0;0;0;0;0;0;0
-14740;-4.4409604549408;301093;3733;993;0;0;0;0;0;0;0;0;0;0
-14739;-4.1409604549407995;304050;4088;1062;0;0;0;0;0;0;0;0;0;0
-14738;-5.6409604549407995;288188;2440;671;0;0;0;0;0;0;0;0;0;0
-14737;-4.5409604549408;301294;3670;914;0;0;0;0;0;0;0;0;0;0
-14736;-4.6409604549407995;300515;3525;883;0;0;0;0;0;0;0;0;0;0
-14735;-3.9409604549407997;307164;4344;1082;0;0;0;0;0;0;0;0;0;0
-14734;-3.8409604549408;308175;4497;1100;0;0;0;0;0;0;0;0;0;0
-14733;-5.0409604549408;297339;3210;809;0;0;0;0;0;0;0;0;0;0
-14732;-5.1409604549407995;296033;3022;812;0;0;0;0;0;0;0;0;0;0
-14731;-3.7409604549408;309776;4642;1235;0;0;0;0;0;0;0;0;0;0
-14730;-4.4409604549408;303863;3877;1010;0;0;0;0;0;0;0;0;0;0
-14729;-3.6409604549408;310879;4773;1250;0;0;0;0;0;0;0;0;0;0
-14728;-4.6409604549407995;302622;3741;1014;0;0;0;0;0;0;0;0;0;0
-14727;-4.7409604549408;301410;3584;978;0;0;0;0;0;0;0;0;0;0
-14726;-4.5409604549408;303750;3788;1036;0;0;0;0;0;0;0;0;0;0
-14725;-4.0409604549408;308223;4377;1143;0;0;0;0;0;0;0;0;0;0
-14724;-5.0409604549408;298964;3261;888;0;0;0;0;0;0;0;0;0;0
-14723;-5.2409604549408;296502;2909;791;0;0;0;0;0;0;0;0;0;0
-14722;-3.9409604549407997;309542;4577;1083;0;0;0;0;0;0;0;0;0;0
-14721;-3.5409604549408;312479;4997;1184;0;0;0;0;0;0;0;0;0;0
-14720;-3.9409604549407997;309686;4627;1105;0;0;0;0;0;0;0;0;0;0
-14719;-4.1409604549407995;307967;4386;1067;0;0;0;0;0;0;0;0;0;0
-14718;-3.9409604549407997;309872;4661;1117;0;0;0;0;0;0;0;0;0;0
-14717;-2.6409604549408;318232;5926;1456;0;0;0;0;0;0;0;0;0;0
-14716;-3.7409604549408;311501;5025;1206;0;0;0;0;0;0;0;0;0;0
-14715;-4.9409604549408;301694;3583;951;0;0;0;0;0;0;0;0;0;0
-14714;-4.7409604549408;303062;3760;1003;0;0;0;0;0;0;0;0;0;0
-14713;-4.3409604549408005;306962;4224;1099;0;0;0;0;0;0;0;0;0;0
-14712;-3.8409604549408;311204;4863;1233;0;0;0;0;0;0;0;0;0;0
-14711;-3.8409604549408;311343;4908;1242;0;0;0;0;0;0;0;0;0;0
-14710;-4.2409604549408;308242;4439;1159;0;0;0;0;0;0;0;0;0;0
-14709;-2.8409604549407996;318001;5929;1549;0;0;0;0;0;0;0;0;0;0
-14708;-2.9409604549408;317838;5888;1539;0;0;0;0;0;0;0;0;0;0
-14707;-4.1409604549407995;310366;4601;1204;0;0;0;0;0;0;0;0;0;0
-14706;-5.2409604549408;299676;3257;970;0;0;0;0;0;0;0;0;0;0
-14705;-5.2409604549408;299578;3118;945;0;0;0;0;0;0;0;0;0;0
-14704;-5.0409604549408;301675;3387;972;0;0;0;0;0;0;0;0;0;0
-14703;-4.4409604549408;308195;4237;1089;0;0;0;0;0;0;0;0;0;0
-14702;-3.6409604549408;314236;5270;1228;0;0;0;0;0;0;0;0;0;0
-14701;-5.2409604549408;300518;3701;844;0;0;0;0;0;0;0;0;0;0
-14700;-4.4409604549408;308218;4326;1027;0;0;0;0;0;0;0;0;0;0
-14699;-4.0409604549408;311636;4809;1124;0;0;0;0;0;0;0;0;0;0
-14698;-4.6409604549407995;306844;4067;963;0;0;0;0;0;0;0;0;0;0
-14697;-4.8409604549408005;304715;3826;905;0;0;0;0;0;0;0;0;0;0
-14696;-3.6409604549408;315187;5356;1123;0;0;0;0;0;0;0;0;0;0
-14695;-4.2409604549408;310610;4673;971;0;0;0;0;0;0;0;0;0;0
-14694;-3.8409604549408;313862;5166;1076;0;0;0;0;0;0;0;0;0;0
-14693;-4.6409604549407995;307426;4122;869;0;0;0;0;0;0;0;0;0;0
-14692;-6.1409604549407995;289488;2361;633;0;0;0;0;0;0;0;0;0;0
-14691;-4.6409604549407995;307608;4116;922;0;0;0;0;0;0;0;0;0;0
-14690;-3.4409604549408;316554;5710;1157;0;0;0;0;0;0;0;0;0;0
-14689;-4.7409604549408;307098;4161;845;0;0;0;0;0;0;0;0;0;0
-14688;-3.6409604549408;315476;5542;1114;0;0;0;0;0;0;0;0;0;0
-14687;-2.8409604549407996;320394;6377;1268;0;0;0;0;0;0;0;0;0;0
-14686;-3.2409604549408;318575;6080;1193;0;0;0;0;0;0;0;0;0;0
-14685;-4.4409604549408;310808;4617;942;0;0;0;0;0;0;0;0;0;0
-14684;-3.7409604549408;316199;5532;1092;0;0;0;0;0;0;0;0;0;0
-14683;-6.0409604549408;294236;3262;574;0;0;0;0;0;0;0;0;0;0
-14682;-3.7409604549408;316990;5489;1111;0;0;0;0;0;0;0;0;0;0
-14681;-3.6409604549408;317393;5714;1106;0;0;0;0;0;0;0;0;0;0
-14680;-3.4409604549408;318960;6015;1167;0;0;0;0;0;0;0;0;0;0
-14679;-4.0409604549408;315305;5283;1046;0;0;0;0;0;0;0;0;0;0
-14678;-3.4409604549408;319264;6076;1199;0;0;0;0;0;0;0;0;0;0
-14677;-3.3409604549407996;319832;6228;1207;0;0;0;0;0;0;0;0;0;0
-14676;-4.0409604549408;316084;5356;1081;0;0;0;0;0;0;0;0;0;0
-14675;-3.5409604549408;319191;6032;1203;0;0;0;0;0;0;0;0;0;0
-14674;-3.7409604549408;318180;5830;1160;0;0;0;0;0;0;0;0;0;0
-14673;-3.0409604549408;322271;6623;1330;0;0;0;0;0;0;0;0;0;0
-14672;-3.8409604549408;318253;5736;1149;0;0;0;0;0;0;0;0;0;0
-14671;-4.5409604549408;313127;4696;999;0;0;0;0;0;0;0;0;0;0
-14670;-3.7409604549408;318962;5878;1185;0;0;0;0;0;0;0;0;0;0
-14669;-4.9409604549408;309596;4103;886;0;0;0;0;0;0;0;0;0;0
-14668;-3.2409604549408;321609;6475;1365;0;0;0;0;0;0;0;0;0;0
-14667;-2.4409604549408;324960;7055;1540;0;0;0;0;0;0;0;0;0;0
-14666;-1.9409604549408;327066;7300;1698;0;0;0;0;0;0;0;0;0;0
-14665;-3.5409604549408;320382;6475;1237;0;0;0;0;0;0;0;0;0;0
-14664;-3.5409604549408;320531;6358;1249;0;0;0;0;0;0;0;0;0;0
-14663;-3.1409604549408;322152;6706;1425;0;0;0;0;0;0;0;0;0;0
-14662;-3.1409604549408;322443;6753;1471;0;0;0;0;0;0;0;0;0;0
-14661;-2.6409604549408;324299;7055;1728;0;0;0;0;0;0;0;0;0;0
-14660;-3.0409604549408;322725;6867;1625;0;0;0;0;0;0;0;0;0;0
-14659;-2.0409604549408;326731;7335;2102;0;0;0;0;0;0;0;0;0;0
-14658;-3.0409604549408;322815;6938;1734;0;0;0;0;0;0;0;0;0;0
-14657;-1.9409604549408;327207;7296;2256;0;0;0;0;0;0;0;0;0;0
-14656;-2.5409604549408;325425;7176;2044;0;0;0;0;0;0;0;0;0;0
-14655;-3.0409604549408;323303;6969;1900;0;0;0;0;0;0;0;0;0;0
-14654;-1.2409604549408;329930;7435;2711;0;0;0;0;0;0;0;0;0;0
-14653;-2.0409604549408;327665;7270;2428;0;0;0;0;0;0;0;0;0;0
-14652;-2.0409604549408;328260;7282;2468;0;0;0;0;0;0;0;0;0;0
-14651;-2.9409604549408;324988;6971;2117;0;0;0;0;0;0;0;0;0;0
-14650;-3.3409604549407996;323059;6723;1979;0;0;0;0;0;0;0;0;0;0
-14649;-3.9409604549407997;319984;6055;1773;0;0;0;0;0;0;0;0;0;0
-14648;-1.8409604549407999;329600;7173;2755;0;0;0;0;0;0;0;0;0;0
